session_id,user_id,session_start_ts,device,channel,campaign_id,variant,is_new_user
S0001593,U000991,2025-11-16T01:33:22,web,search,C016,A,0
S0001594,U001993,2026-01-15T23:09:31,mobile,organic,C005,,0
S0001595,,2026-01-13T06:41:58,web,search,C034,,0
S0001596,U000991,2025-11-29T12:13:29,web,search,C004,,0
S0001597,U000680,2025-11-11T00:16:50,mobile,search,C029,,0
S0001598,U001768,2026-01-04T13:51:28,web,search,C009,A,1
S0001599,U002129,2025-11-22T22:57:12,mobile,email,C027,,1
S0001600,U000659,2025-11-05T03:50:44,mobile,paid_social,C012,,0
S0001601,U001784,2025-12-10T02:02:55,web,organic,C004,A,1
S0001602,U000678,2025-12-04T11:41:07,web,search,C035,,1
S0001603,U001821,2026-01-05T22:36:53,mobile,paid_social,C015,,0
S0001604,U002123,2025-12-26T01:49:26,mobile,organic,C026,,0
S0001605,U001460,2026-01-08T07:02:14,mobile,organic,C002,,0
S0001606,U001093,2025-12-26T13:32:04,web,paid_social,C038,B,0
S0001607,,2025-12-18T05:40:26,mobile,search,C025,,0
S0001608,U000132,2025-12-05T10:57:31,web,organic,C017,A,0
S0001609,U000116,2026-01-18T07:41:28,web,search,C037,B,0
S0001610,U001839,2026-01-15T18:22:19,web,search,C017,A,0
S0001611,U001456,2026-01-05T20:05:54,web,organic,C014,B,0
S0001612,,2025-12-30T05:15:56,web,email,C012,,0
S0001613,U001215,2025-12-12T10:06:17,web,search,C027,A,0
S0001614,U001934,2025-11-13T19:38:36,web,organic,C018,,0
S0001615,U001426,2026-01-08T05:31:28,mobile,email,C023,,0
S0001616,U002017,2025-10-22T09:56:20,web,paid_social,C032,,0
S0001617,,2025-11-10T21:50:47,web,referral,C027,,0
S0001618,U000161,2025-11-26T18:38:17,web,organic,C028,A,0
S0001619,U001467,2025-12-13T04:40:32,mobile,search,C025,,0
S0001620,U001282,2025-12-10T22:04:31,mobile,paid_social,C032,,0
S0001621,U001515,2025-11-06T06:20:18,web,referral,C029,B,0
S0001622,U002160,2025-10-30T20:56:24,mobile,email,C034,,0
S0001623,,2025-11-10T10:48:23,mobile,paid_social,C026,,0
S0001624,U002049,2025-11-21T19:47:13,mobile,email,C001,,1
S0001625,U000134,2025-10-22T16:55:55,web,organic,C037,,1
S0001626,U001156,2025-12-22T18:16:50,web,paid_social,C010,A,0
S0001627,U001831,2025-11-12T17:40:02,mobile,search,C029,,1
S0001628,U001498,2025-11-22T01:36:35,mobile,organic,C027,,1
S0001629,U000490,2025-11-20T13:57:49,mobile,organic,C027,,1
S0001630,U001330,2025-12-06T12:07:42,mobile,organic,C018,,0
S0001631,,2026-01-06T19:44:36,web,organic,C019,,0
S0001632,U000448,2025-11-03T21:15:30,mobile,organic,C005,,0
S0001633,U002063,2025-11-21T02:32:48,web,organic,C010,,0
S0001634,U001437,2025-12-22T17:21:30,mobile,paid_social,C003,,0
S0001635,U000191,2025-10-25T10:06:57,mobile,search,C037,,1
S0001636,,2026-01-04T03:19:48,mobile,organic,C038,,0
S0001637,U001897,2026-01-16T00:07:06,web,paid_social,C005,A,0
S0001638,U000744,2025-12-15T03:04:21,mobile,organic,C034,,1
S0001639,,2026-01-15T12:38:03,web,search,C028,,0
S0001640,U000924,2025-11-27T14:47:22,web,referral,C013,B,1
S0001641,U000754,2025-11-27T19:02:40,web,email,C007,,0
S0001642,,2025-10-31T00:04:25,web,paid_social,C026,,0
S0001643,U001729,2025-10-24T15:08:29,web,paid_social,C002,B,0
S0001644,,2025-11-12T10:42:19,web,organic,C006,,0
S0001645,U001719,2025-12-03T11:20:02,web,search,C005,B,0
S0001646,U000552,2025-12-06T03:10:12,web,organic,C006,A,1
S0001647,U001971,2025-11-10T00:32:20,web,search,C001,B,0
S0001648,U000017,2025-12-15T14:14:11,mobile,referral,C014,,0
S0001649,U001457,2025-11-06T17:58:51,web,email,C033,A,0
S0001650,U000342,2025-11-19T19:11:31,web,paid_social,C012,B,0
S0001651,U001489,2025-11-08T01:18:31,mobile,paid_social,C010,,0
S0001652,U002154,2025-12-23T03:22:10,mobile,paid_social,C040,,0
S0001653,U001469,2025-12-06T22:22:21,web,search,C020,B,0
S0001654,U000955,2025-12-26T16:33:16,web,email,C001,B,0
S0001655,,2025-10-26T14:13:55,mobile,paid_social,C024,,0
S0001656,U000430,2025-11-28T17:21:29,web,paid_social,C022,B,1
S0001657,U001195,2026-01-16T11:12:24,web,organic,C017,A,0
S0001658,U002125,2025-10-26T06:23:39,mobile,search,C035,,0
S0001659,U000784,2025-11-28T02:16:26,web,search,C028,A,0
S0001660,,2025-10-25T01:50:10,web,organic,C002,,0
S0001661,U000972,2025-11-03T15:20:50,web,paid_social,C015,B,1
S0001662,U001066,2025-12-02T01:37:59,mobile,referral,C023,,0
S0001663,U001787,2025-11-04T14:48:18,web,paid_social,C027,A,1
S0001664,U001771,2025-12-07T03:05:16,web,organic,C016,B,1
S0001665,U000749,2026-01-12T11:40:35,web,organic,C018,A,1
S0001666,U001701,2025-11-08T11:27:23,web,search,C009,A,0
S0001667,U000315,2025-10-31T02:05:56,web,organic,C025,B,0
S0001668,U000417,2026-01-03T17:10:24,web,organic,C010,,0
S0001669,U001329,2025-12-01T20:45:32,web,organic,C020,A,0
S0001670,U001558,2026-01-08T21:00:58,web,search,C033,,0
S0001671,U001776,2025-11-17T23:48:08,mobile,organic,C037,,1
S0001672,U001370,2025-12-16T22:02:43,mobile,organic,C019,,1
S0001673,U000282,2026-01-12T12:56:00,web,email,C009,A,0
S0001674,U001486,2025-11-05T21:26:20,web,referral,C002,B,1
S0001675,,2026-01-01T12:08:59,mobile,email,C034,,0
S0001676,U000586,2025-12-17T06:39:08,mobile,organic,C017,,1
S0001677,U000747,2026-01-02T14:32:28,web,organic,C008,B,0
S0001678,U001784,2025-11-05T19:16:25,web,search,C033,B,1
S0001679,U000391,2025-11-29T12:12:10,web,email,C020,B,1
S0001680,U001231,2025-11-02T00:51:52,web,paid_social,C028,B,1
S0001681,U000183,2026-01-15T20:21:12,web,email,C003,,0
S0001682,U001596,2025-10-27T01:59:24,web,search,C039,A,0
S0001683,U000330,2025-10-27T08:01:13,mobile,referral,C013,,0
S0001684,,2026-01-10T06:35:36,web,email,C031,,0
S0001685,U001941,2025-11-17T12:13:20,web,organic,C012,B,0
S0001686,U001883,2025-12-14T04:08:21,web,search,C007,B,0
S0001687,U000767,2025-11-16T07:31:23,mobile,search,C017,,0
S0001688,U001722,2025-12-18T19:53:39,web,organic,C003,,0
S0001689,U000297,2025-11-07T18:18:35,mobile,search,C021,,0
S0001690,U000638,2025-12-01T17:44:03,mobile,paid_social,C019,,0
S0001691,U000292,2025-12-08T10:55:09,web,search,C004,A,0
S0001692,U000119,2025-11-20T11:14:41,web,email,C018,A,1
S0001693,,2025-11-13T02:14:58,mobile,organic,C023,,0
S0001694,U001265,2025-11-03T01:25:21,mobile,referral,C022,,0
S0001695,U001898,2025-12-23T23:50:52,web,organic,C003,A,0
S0001696,U000076,2025-11-05T14:04:00,mobile,referral,C027,,1
S0001697,,2025-11-16T17:34:08,web,organic,C014,,0
S0001698,,2025-11-20T18:17:56,web,search,C011,,0
S0001699,U000444,2025-12-01T08:00:30,web,referral,C035,B,0
S0001700,U001622,2025-12-23T16:07:28,mobile,organic,C040,,0
S0001701,U001255,2025-11-28T22:56:15,mobile,email,C005,,1
S0001702,U001239,2026-01-07T20:08:18,mobile,search,C020,,0
S0001703,U000275,2025-12-21T14:54:47,mobile,search,C011,,0
S0001704,,2026-01-04T21:42:26,web,paid_social,C029,,0
S0001705,U001931,2025-12-24T21:54:02,mobile,organic,C025,,0
S0001706,U001927,2025-11-03T19:37:15,web,paid_social,C017,,1
S0001707,U000996,2026-01-17T10:53:56,mobile,organic,C030,,0
S0001708,U001312,2025-12-31T05:36:08,web,paid_social,C028,B,0
S0001709,,2025-12-11T23:39:18,web,paid_social,C038,,0
S0001710,,2025-11-05T07:28:29,mobile,organic,C040,,0
S0001711,U001567,2025-11-05T23:33:58,web,organic,C017,,1
S0001712,,2025-12-15T17:31:53,web,paid_social,C007,,0
S0001713,U000276,2025-11-27T21:33:43,mobile,organic,C037,,1
S0001714,U000183,2025-12-21T06:25:57,mobile,paid_social,C018,,0
S0001715,U001871,2025-11-23T23:01:12,web,referral,C036,A,0
S0001716,U001629,2025-12-06T14:19:18,web,organic,C028,A,1
S0001717,,2025-11-07T08:33:55,mobile,search,C021,,0
S0001718,U000134,2025-11-04T09:48:38,web,referral,C035,A,1
S0001719,U000483,2025-10-28T05:58:07,web,referral,C031,B,1
S0001720,U001273,2026-01-03T04:59:49,mobile,organic,C026,,0
S0001721,U001285,2025-12-10T10:12:37,mobile,email,C021,,1
S0001722,U000373,2026-01-14T16:24:02,web,organic,C010,B,0
S0001723,U000388,2025-12-27T21:27:59,mobile,paid_social,C009,,0
S0001724,U000457,2025-12-29T15:06:16,web,search,C026,B,1
S0001725,,2025-12-06T06:08:32,mobile,organic,C016,,0
S0001726,U000514,2026-01-02T19:57:23,mobile,search,C025,,0
S0001727,,2026-01-14T05:25:59,web,organic,C029,,0
S0001728,,2025-12-25T09:32:06,web,search,C002,,0
S0001729,,2025-10-30T22:38:53,mobile,search,C004,,0
S0001730,U001963,2025-12-19T00:46:44,mobile,referral,C025,,0
S0001731,,2025-11-01T06:42:42,mobile,search,C040,,0
S0001732,U001770,2025-10-28T09:22:35,web,paid_social,C022,B,1
S0001733,U001178,2025-12-22T19:14:27,web,ORGANIC,C027,A,0
S0001734,,2026-01-04T13:42:45,web,referral,C012,,0
S0001735,U000627,2025-11-04T17:40:25,web,search,C009,,1
S0001736,,2025-10-28T02:44:13,web,organic,C010,,0
S0001737,,2026-01-09T05:27:56,web,paid_social,C038,,0
S0001738,U001723,2025-11-02T08:08:53,mobile,organic,C031,,1
S0001739,U001358,2025-10-24T14:21:43,web,organic,C015,,0
S0001740,,2025-12-25T08:03:12,mobile,organic,C003,,0
S0001741,U000520,2026-01-05T17:38:30,web,search,C035,B,0
S0001742,U001032,2025-12-06T17:50:18,web,organic,C012,A,0
S0001743,U000319,2025-12-09T00:48:52,web,email,C010,,0
S0001744,U000237,2025-11-20T18:11:41,mobile,organic,C029,,0
S0001745,U000670,2025-11-11T21:39:23,mobile,ORGANIC,C005,,0
S0001746,U001302,2025-12-28T09:52:38,web,organic,C009,A,0
S0001747,U000195,2026-01-05T21:01:49,mobile,search,C021,,0
S0001748,U002197,2025-11-19T08:27:53,web,organic,C005,A,0
S0001749,U001010,2025-11-15T02:01:32,web,organic,C037,A,0
S0001750,U000379,2025-11-14T13:00:22,mobile,organic,C040,,0
S0001751,,2025-10-25T23:51:44,web,referral,C034,,0
S0001752,U002105,2025-11-15T17:41:53,mobile,organic,C023,,0
S0001753,,2025-10-23T17:58:55,mobile,organic,C022,,0
S0001754,,2025-12-31T09:32:11,mobile,paid_social,C011,,0
S0001755,U001709,2025-11-13T11:22:41,web,search,C006,,1
S0001756,U002169,2025-12-22T13:18:40,web,organic,C007,A,0
S0001757,,2025-12-09T07:51:47,mobile,email,C006,,0
S0001758,U001686,2026-01-04T19:29:51,web,paid_social,C001,B,0
S0001759,U001873,2026-01-15T20:59:39,web,search,C030,B,0
S0001760,U001886,2025-11-23T11:55:33,mobile,search,C030,,0
S0001761,U000561,2025-10-29T09:23:32,mobile,email,C030,,1
S0001762,U001309,2025-12-27T21:48:39,web,organic,C015,A,0
S0001763,U002170,2025-10-23T08:35:21,mobile,referral,C005,,0
S0001764,,2025-11-10T12:10:37,web,organic,C008,,0
S0001765,U000232,2025-10-26T05:35:51,mobile,search,C033,,1
S0001766,U000246,2026-01-10T06:34:35,mobile,organic,C037,,0
S0001767,,2025-10-21T22:01:04,web,paid_social,C003,,0
S0001768,U001632,2025-12-04T18:53:57,web,email,C028,,1
S0001769,U000867,2025-11-28T14:24:51,web,paid_social,C036,,0
S0001770,U001384,2025-12-19T04:30:16,web,organic,C033,B,1
S0001771,U000308,2025-11-16T12:25:24,mobile,email,C010,,0
S0001772,U000132,2026-01-08T01:45:29,web,referral,C027,,0
S0001773,U001697,2025-12-26T12:45:46,mobile,organic,C033,,0
S0001774,,2025-11-29T08:19:55,web,organic,C037,,0
S0001775,U000095,2025-11-22T15:54:46,web,search,C028,A,1
S0001776,U000476,2026-01-02T20:53:41,mobile,paid_social,C014,,0
S0001777,U000711,2025-12-28T13:49:35,mobile,organic,C027,,0
S0001778,U000892,2025-11-26T08:24:58,web,organic,C007,B,0
S0001779,U001973,2025-11-21T03:56:21,web,search,C004,A,0
S0001780,U000437,2025-10-24T22:34:27,web,email,C001,A,1
S0001781,U001330,2025-10-28T19:03:49,mobile,organic,C022,,1
S0001782,U000605,2025-10-26T07:02:24,mobile,paid_social,C002,,1
S0001783,U001097,2025-10-23T15:18:48,mobile,email,C006,,1
S0001784,U000652,2025-11-04T04:46:49,mobile,organic,C035,,1
S0001785,,2026-01-06T14:00:08,mobile,organic,C017,,0
S0001786,U001320,2026-01-01T06:36:00,mobile,organic,C025,,0
S0001787,U001298,2026-01-05T13:00:56,mobile,paid_social,C018,,1
S0001788,U000297,2025-12-16T13:59:05,web,paid_social,C002,A,0
S0001789,U000345,2025-12-16T14:33:08,web,email,C024,,0
S0001790,U000531,2025-11-01T14:16:07,mobile,search,C005,,0
S0001791,U001979,2025-12-23T08:20:28,mobile,organic,C027,,0
S0001792,U000698,2025-11-15T15:25:59,mobile,search,C028,,1
S0001793,U001272,2025-12-07T04:09:48,web,search,C029,,0
S0001794,U000988,2026-01-15T08:46:37,mobile,paid_social,C016,,0
S0001795,U000780,2026-01-07T19:06:19,web,referral,C020,B,1
S0001796,,2025-11-11T10:16:26,web,search,C031,,0
S0001797,,2025-12-26T17:44:29,web,paid_social,C018,,0
S0001798,U002199,2025-10-30T19:24:43,mobile,organic,C038,,0
S0001799,U002070,2025-10-23T20:20:23,web,search,C027,B,0
S0001800,U000661,2025-10-23T23:25:57,mobile,paid_social,C031,,1
S0001801,,2025-11-05T18:18:30,mobile,email,C027,,0
S0001802,,2025-12-22T23:39:52,web,referral,C008,,0
S0001803,,2025-11-23T03:19:00,web,referral,C019,,0
S0001804,U001221,2025-10-22T21:00:42,mobile,search,C026,,1
S0001805,U002025,2026-01-18T08:42:18,mobile,email,C021,,0
S0001806,,2025-12-08T10:40:24,mobile,paid_social,C024,,0
S0001807,U000721,2025-11-25T21:21:26,web,search,C037,B,0
S0001808,U001005,2025-12-07T03:17:30,mobile,organic,C034,,1
S0001809,U001253,2025-12-07T05:42:47,mobile,referral,C009,,0
S0001810,U000548,2025-12-02T18:17:13,web,referral,C009,,0
S0001811,U001830,2025-12-15T14:32:44,mobile,search,C006,,0
S0001812,U001245,2026-01-09T03:31:46,web,search,C029,A,0
S0001813,U000457,2025-11-17T14:16:39,mobile,organic,C020,,1
S0001814,,2025-12-04T06:25:42,web,organic,C024,,0
S0001815,U001808,2025-10-21T18:26:49,web,email,C035,B,1
S0001816,U000931,2026-01-06T19:46:30,web,search,C020,,1
S0001817,U001563,2025-11-17T23:19:42,web,search,C026,A,1
S0001818,U002165,2025-11-14T20:34:38,web,organic,C012,B,0
S0001819,,2026-01-19T05:15:23,web,paid_social,C034,,0
S0001820,U002192,2025-12-13T00:51:53,web,paid_social,C002,A,0
S0001821,,2025-11-01T12:20:58,web,email,C024,,0
S0001822,,2025-11-14T08:06:36,web,search,C033,,0
S0001823,U001701,2025-11-22T05:32:44,web,organic,C029,A,0
S0001824,U000150,2026-01-18T04:27:57,mobile,organic,C005,,0
S0001825,,2025-11-29T04:43:08,web,email,C035,,0
S0001826,U001248,2025-11-11T03:39:56,mobile,email,C016,,0
S0001827,U001442,2025-12-11T17:11:42,web,search,C021,,1
S0001828,U002096,2025-11-26T20:51:25,web,organic,C020,B,1
S0001829,U001068,2025-10-26T09:17:26,mobile,paid_social,C014,,0
S0001830,U002037,2026-01-06T22:09:45,mobile,paid_social,C014,,0
S0001831,U001250,2025-10-22T20:27:40,mobile,paid_social,C037,,0
S0001832,U000475,2026-01-10T07:18:02,web,organic,C027,A,0
S0001833,U001436,2025-12-31T16:59:27,web,referral,C040,,0
S0001834,U000419,2025-10-28T06:21:15,web,search,C014,B,0
S0001835,U001979,2025-12-25T13:34:33,web,paid_social,C012,,0
S0001836,U000335,2025-12-29T19:48:36,mobile,organic,C021,,0
S0001837,,2025-12-14T15:33:33,web,organic,C025,,0
S0001838,U001804,2025-12-12T10:20:42,web,organic,C004,B,0
S0001839,,2025-10-25T21:54:00,web,search,C015,,0
S0001840,U001079,2025-10-26T19:05:17,web,referral,C018,B,1
S0001841,U001115,2025-12-25T21:31:10,web,paid_social,C004,A,0
S0001842,,2025-10-30T22:35:48,web,referral,C024,,0
S0001843,U001481,2025-11-12T04:57:33,mobile,paid_social,C005,,0
S0001844,U000715,2025-12-05T08:03:47,mobile,organic,C035,,0
S0001845,U000824,2025-11-05T05:10:10,web,paid_social,C021,,1
S0001846,U000606,2025-12-31T12:37:46,web,paid_social,C008,B,0
S0001847,,2026-01-02T02:30:45,mobile,email,C021,,0
S0001848,,2026-01-05T05:36:19,web,search,C014,,0
S0001849,U000391,2025-10-25T21:38:35,mobile,organic,C018,,1
S0001850,U000902,2025-11-28T22:46:55,mobile,paid_social,C011,,0
S0001851,U000497,2026-01-05T15:55:05,web,paid_social,C017,A,0
S0001852,,2025-11-23T03:07:48,mobile,search,C007,,0
S0001853,U002138,2025-12-23T01:32:53,web,organic,C012,A,0
S0001854,,2025-12-13T11:20:50,web,search,C016,,0
S0001855,U002078,2025-11-21T16:32:48,mobile,email,C032,,0
S0001856,U001399,2025-11-15T07:36:38,web,organic,C037,,1
S0001857,U001467,2025-12-19T04:30:04,web,paid_social,C036,,0
S0001858,U001574,2025-11-02T11:12:15,mobile,organic,C015,,0
S0001859,U001437,2026-01-06T20:26:26,mobile,organic,C015,,0
S0001860,U001809,2025-12-12T07:41:38,web,organic,C011,B,0
S0001861,,2025-10-31T11:25:25,mobile,organic,C021,,0
S0001862,,2025-12-23T18:11:45,web,search,C039,,0
S0001863,U001075,2025-11-29T05:46:45,mobile,paid_social,C010,,0
S0001864,U000005,2025-11-08T19:23:31,web,search,C029,,0
S0001865,U000105,2026-01-15T22:29:08,web,organic,C011,A,0
S0001866,,2025-12-25T05:00:55,mobile,paid_social,C015,,0
S0001867,,2025-12-13T19:26:32,web,search,C021,,0
S0001868,U001555,2026-01-05T20:07:45,mobile,search,C030,,0
S0001869,U001315,2025-12-09T09:20:05,web,email,C034,,1
S0001870,,2025-11-30T04:09:09,mobile,search,C026,,0
S0001871,,2025-11-07T11:46:52,web,search,C025,,0
S0001872,U000729,2025-11-04T05:53:58,web,organic,C035,A,1
S0001873,U001079,2025-11-29T07:37:47,web,organic,C025,B,1
S0001874,U001719,2025-12-01T11:28:52,web,organic,C005,A,0
S0001875,U002048,2025-12-26T10:31:52,mobile,email,C003,,1
S0001876,U001605,2025-11-30T05:28:47,mobile,organic,C022,,0
S0001877,,2025-12-13T19:48:00,mobile,paid_social,C001,,0
S0001878,U002152,2026-01-04T08:48:58,web,paid_social,C029,B,1
S0001879,U000399,2026-01-18T20:10:44,web,organic,C032,A,0
S0001880,,2025-11-19T11:13:51,web,organic,C040,,0
S0001881,U000544,2026-01-10T14:47:52,mobile,organic,C001,,0
S0001882,U000366,2026-01-01T23:38:45,mobile,organic,C025,,0
S0001883,U000873,2025-10-27T13:28:14,web,referral,C038,,1
S0001884,U001684,2025-11-20T12:21:34,web,organic,C006,B,0
S0001885,,2025-11-10T03:42:32,web,search,C032,,0
S0001886,U001802,2025-12-20T05:38:46,web,organic,C039,,0
S0001887,U001345,2025-12-10T10:01:20,mobile,paid_social,C003,,0
S0001888,U001557,2025-12-04T23:27:15,web,organic,C019,B,0
S0001889,,2025-12-29T03:52:25,mobile,search,C003,,0
S0001890,U001899,2025-11-20T10:31:22,web,organic,C020,A,1
S0001891,U000449,2025-11-24T21:19:16,web,referral,C035,A,0
S0001892,U000817,2026-01-07T08:20:43,web,search,C011,A,1
S0001893,U001724,2026-01-16T22:32:47,web,organic,C032,A,1
S0001894,,2025-12-30T07:30:28,mobile,paid_social,C033,,0
S0001895,U000659,2025-11-09T23:26:58,mobile,email,C001,,0
S0001896,U000581,2025-10-31T13:54:13,web,search,C022,A,0
S0001897,U000953,2025-11-09T06:27:33,web,referral,C011,B,0
S0001898,U000983,2025-11-28T11:44:26,mobile,organic,C039,,0
S0001899,,2025-11-11T17:50:30,mobile,email,C028,,0
S0001900,U000534,2026-01-10T12:49:30,mobile,email,C021,,0
S0001901,U000341,2025-12-20T19:20:15,web,search,C027,,0
S0001902,U000340,2025-11-27T22:42:40,mobile,search,C008,,0
S0001903,U000778,2025-11-15T02:00:34,web,organic,C021,,0
S0001904,U000080,2025-11-24T16:48:14,,organic,C031,,0
S0001905,U001490,2025-12-03T06:50:43,mobile,search,C038,,0
S0001906,U001478,2025-12-24T16:25:56,web,referral,C006,,1
S0001907,U000485,2025-10-29T11:33:14,web,organic,C037,A,1
S0001908,U001926,2026-01-05T20:03:19,web,search,C012,B,0
S0001909,U001307,2025-11-01T22:06:20,web,organic,C035,A,0
S0001910,,2025-11-14T01:28:05,mobile,organic,C038,,0
S0001911,U000427,2026-01-18T20:43:49,web,search,C032,,0
S0001912,U000945,2025-11-07T13:25:36,web,referral,C040,B,1
S0001913,U002113,2025-10-30T13:02:35,mobile,organic,C023,,1
S0001914,U000008,2025-12-17T21:31:53,web,organic,C032,B,0
S0001915,U000045,2025-11-25T19:44:05,web,organic,C037,A,1
S0001916,U000909,2025-10-29T16:56:26,web,search,C009,B,0
S0001917,U002023,2025-10-21T18:39:35,web,search,C029,,1
S0001918,U000619,2025-10-28T13:33:54,web,organic,C030,B,0
S0001919,U001645,2025-12-07T11:41:06,mobile,organic,C020,,0
S0001920,U001264,2025-11-11T05:18:17,web,organic,C024,B,0
S0001921,U000439,2025-12-30T10:05:19,mobile,organic,C027,,0
S0001922,U001999,2026-01-06T14:47:41,mobile,email,C018,,1
S0001923,U000360,2025-11-03T11:24:55,web,email,C024,,1
S0001924,U001114,2025-11-20T18:32:20,web,organic,C018,B,0
S0001925,U001458,2025-11-03T15:10:34,web,search,C019,,0
S0001926,U001487,2025-11-16T05:49:56,web,organic,C019,A,0
S0001927,U001880,2025-11-11T23:15:27,web,organic,C019,B,1
S0001928,,2025-12-31T06:12:15,web,paid_social,C013,,0
S0001929,U001447,2025-11-21T12:48:44,web,paid_social,C005,B,1
S0001930,U000336,2025-12-05T00:59:46,web,organic,C022,,1
S0001931,U000675,2025-12-21T02:11:22,web,organic,C017,B,1
S0001932,U000763,2026-01-03T10:39:01,mobile,organic,C002,,0
S0001933,,2025-11-17T13:11:16,web,search,C022,,0
S0001934,,2025-11-09T06:29:34,mobile,search,C034,,0
S0001935,U000210,2026-01-17T12:02:07,mobile,paid_social,C011,,0
S0001936,U000970,2025-11-19T06:05:41,web,organic,C036,,1
S0001937,U001591,2025-12-20T20:04:59,mobile,paid_social,C022,,0
S0001938,U001953,2025-12-21T10:42:46,web,referral,C016,A,0
S0001939,U002069,2025-12-06T16:52:47,mobile,organic,C035,,0
S0001940,U001059,2025-11-11T00:01:21,web,search,C038,A,1
S0001941,U001976,2025-11-03T04:07:27,web,search,C037,A,0
S0001942,U001004,2025-12-04T06:31:51,web,paid_social,C032,B,0
S0001943,U001042,2025-12-06T10:11:02,mobile,email,C026,,1
S0001944,U000461,2025-12-30T01:02:54,mobile,email,C034,,0
S0001945,U001382,2025-12-24T07:48:59,web,search,C035,,0
S0001946,U000683,2026-01-11T12:35:07,web,paid_social,C036,A,1
S0001947,U001068,2026-01-16T19:38:05,web,search,C034,B,0
S0001948,U002061,2025-12-25T22:44:06,web,email,C014,B,0
S0001949,U001203,2025-10-28T07:50:25,web,email,C039,,0
S0001950,U000667,2025-11-26T21:37:54,mobile,paid_social,C033,,0
S0001951,U001475,2025-12-15T05:35:21,mobile,organic,C035,,0
S0001952,U001610,2025-12-13T13:23:51,mobile,organic,C006,,0
S0001953,U001335,2025-11-06T18:29:41,web,email,C001,A,1
S0001954,U000093,2025-12-12T21:44:12,mobile,organic,C040,,0
S0001955,U000498,2025-11-21T21:53:09,mobile,search,C025,,0
S0001956,U000283,2025-11-20T22:39:29,web,paid_social,C024,B,0
S0001957,U002103,2026-01-04T12:01:52,mobile,email,C029,,0
S0001958,U000686,2025-11-28T09:57:06,web,email,C028,B,0
S0001959,,2025-12-07T21:45:05,web,organic,C002,,0
S0001960,U001984,2025-12-11T02:22:53,mobile,paid_social,C013,,0
